2023-04-28,7498.2
2023-05-01,7498.2
2023-05-02,7498.2
2023-05-03,7498.2
2023-05-04,7314.8
2023-05-05,7267.4
2023-05-08,7316.6
2023-05-09,7293.6
2023-05-10,7303.2
2023-05-11,7269
2023-05-12,7204
2023-05-15,7198.8
2023-05-16,7247.4
2023-05-17,7250.6
2023-05-18,7248.6
2023-05-19,7236.2
2023-05-22,7168.6
2023-05-23,7198
2023-05-24,7257.6
2023-05-25,7280.8
2023-05-26,7252.4
2023-05-29,7206
2023-05-30,7208
2023-05-31,7171
2023-06-01,7142.2
2023-06-02,7159.4
2023-06-05,7206.2
2023-06-06,7208.2
2023-06-07,7196.6
2023-06-08,7165
2023-06-09,7149.6
2023-06-12,7110.6
2023-06-13,7059.4
2023-06-14,7069.4
2023-06-15,7061.4
2023-06-16,7065.4
2023-06-19,7008.6
2023-06-20,6951.2
2023-06-21,6937.2
2023-06-22,6937.2
2023-06-23,6937.2
2023-06-26,6851
2023-06-27,6841
2023-06-28,6812.2
2023-06-29,6812.2
2023-06-30,6806
2023-07-03,6844.6
2023-07-04,6846.6
2023-07-05,6890.6
2023-07-06,6894.6
2023-07-07,6871
2023-07-10,6906.2
2023-07-11,6929.4
2023-07-12,7035
2023-07-13,7087.4
2023-07-14,7139
2023-07-17,7121.6
2023-07-18,7103.6
2023-07-19,7242
2023-07-20,7398.4
